trial	start	end	x	y	mad.x	mad.y	peak.vx	peak.vy	dur	event	participant
1	21740	21752	811.41	670.21	7.324043999999912	0.08895599999991909	-4.634999999999991	-7.564999999999998	12	fixation	74
1	21756	21932	815.74	640.4449999999999	10.526460000000034	18.213740999999953	2.4950000000000045	6.329999999999984	176	fixation	74
1	21956	22100	778.28	629.39	3.0245039999999457	6.212093999999996	-74.29000000000002	-43.964999999999975	144	fixation	74
1	22104	22280	785.54	623.115	4.284714000000064	2.9133089999999626	73.34499999999997	41.36500000000001	176	fixation	74
1	22292	22444	819.05	619.4549999999999	4.1068019999999725	3.232068000000094	-3.6399999999999864	5.240000000000009	152	fixation	74
1	22636	22644	973.51	691.86	8.495298000000027	22.19452200000004	-1.25	1.1049999999999613	8	fixation	74
1	22676	22688	972.43	688.46	1.7346420000001077	0.9192120000000067	-0.6000000000000227	-3.464999999999975	12	fixation	74
1	22696	22724	826.1	688.62	1.2305580000000607	5.5004460000000535	1.9399999999999977	-4.275000000000034	28	fixation	74
1	22812	22828	816.815	694.165	2.186835000000118	8.235843000000093	2.1200000000000045	3.6850000000000023	16	fixation	74
1	22884	22892	792.7449999999999	736.48	1.7568810000000032	3.1134600000000336	4	-2.8249999999999886	8	fixation	74
1	22920	22932	775.98	728.84	0.05930399999994606	3.009677999999959	-4.404999999999973	-4.560000000000002	12	fixation	74
1	22956	22976	779.11	720.51	2.0163360000000203	2.520420000000067	-2.7099999999999795	-2.589999999999975	20	fixation	74
1	23008	23024	785.9849999999999	743.78	2.320269000000081	3.980781000000003	64.58499999999998	21.444999999999993	16	fixation	74
1	23044	23084	786.44	747	7.613150999999902	4.477452000000057	-69.27499999999998	29.095000000000027	40	fixation	74
1	23120	23140	781.22	737.93	1.4084700000000674	0.20756400000014832	65.08499999999998	23.960000000000036	20	fixation	74
1	23152	23160	721.06	715.99	99.70485	34.91522999999993	-1.30499999999995	-0.9249999999999545	8	fixation	74
1	23168	23180	789.64	741.71	1.616034000000047	0.6968219999998718	-0.5450000000000159	-1.3600000000000136	12	fixation	74
1	23236	23248	702.65	699.89	0.44477999999993256	0.5040840000000472	-77.375	-23.014999999999986	12	fixation	74
1	23276	23288	717.95	693.55	0.44477999999993256	0.19273799999999325	-75.84999999999997	-21.855000000000018	12	fixation	74
1	23308	23372	716.95	687.52	0.9340379999999932	4.5515820000000735	75.805	21.685000000000002	64	fixation	74
1	23444	23464	964.65	706.83	0.4447800000001011	1.9866840000000472	-89.51499999999999	-12.980000000000018	20	fixation	74
1	23696	23772	1238.35	679.86	2.3276819999999057	1.7791200000000673	67.30999999999995	-20.725000000000023	76	fixation	74
1	23956	24060	1052.0900000000001	652.325	1.2453840000002157	23.047016999999936	3.189999999999941	-4.509999999999991	104	fixation	74
1	24296	24324	1110.41	630.37	0.8599080000002292	6.894089999999966	41.03500000000008	-4.444999999999993	28	fixation	74
1	24332	24380	1102.94	659.745	1.6975770000001416	9.184706999999989	-52.164999999999964	-3.4049999999999727	48	fixation	74
1	24396	24416	1099.61	675.97	1.4381220000000403	0.19273799999999325	48.495000000000005	1.125	20	fixation	74
1	24476	24504	1201.98	677.13	2.59455	3.3210240000000133	-3.1649999999999636	-3.5399999999999636	28	fixation	74
1	24532	24540	1205.52	669.7950000000001	0.6375180000000944	0.5856270000000573	0.6749999999999545	-0.3699999999999477	8	fixation	74
1	24552	24596	1212.42	672.64	1.2750359999998515	7.324044000000081	2.449999999999932	-3.3600000000000136	44	fixation	74
1	24604	24612	1082.38	735.665	0.7857780000001281	0.17049900000001347	-1.115000000000009	0.47500000000002274	8	fixation	74
1	24620	24632	1215.06	685.76	2.490767999999757	3.8251080000000606	62.81499999999994	-21.069999999999993	12	fixation	74
1	24644	24656	1094.26	727.47	0.9488640000001483	1.2898620000000067	2.3050000000000637	-1.224999999999966	12	fixation	74
1	24756	24772	1153.255	607.245	1.334339999999966	4.418148000000027	44.049999999999955	3.894999999999982	16	fixation	74
1	24776	24800	1154.865	606.76	0.4521930000000944	2.416637999999993	43.47500000000002	-2.7450000000000045	24	fixation	74
1	24804	24828	1151.435	613.155	0.956276999999973	2.3647470000000403	44.89999999999998	-4.2900000000000205	24	fixation	74
1	24840	24852	1149.5	615.43	3.083807999999892	0.34099800000002695	44.385000000000105	-2.444999999999993	12	fixation	74
1	24864	24892	1143.87	617.41	1.6308600000002023	4.966710000000034	46.754999999999995	5.100000000000023	28	fixation	74
1	24920	24936	1134.0349999999999	621.2950000000001	1.6827509999999863	1.6012079999999762	-53.38499999999999	2.6299999999999955	16	fixation	74
1	24940	25000	1128.28	623.28	0.9933420000001079	3.1134600000000336	57.24000000000001	-2.8450000000000273	60	fixation	74
1	25028	25064	1052.24	640.96	2.1645960000000537	4.210583999999878	68.43	14.414999999999964	36	fixation	74
1	25084	25100	1066.47	644.705	1.1786670000001078	0.8821469999999562	-74.04499999999996	-17.954999999999984	16	fixation	74
1	25120	25132	1055.08	645.26	4.35884400000008	2.1201180000000943	1.4700000000000273	-7.240000000000009	12	fixation	74
1	25324	25344	1105.09	628.47	2.6093759999999864	6.790307999999892	3.144999999999982	8.984999999999957	20	fixation	74
1	25352	25360	1095.7849999999999	600.27	0.25945500000010113	4.40332200000004	0.7400000000000091	4.105000000000018	8	fixation	74
1	25372	25404	1098.8000000000002	628.68	3.839934000000047	10.244766000000036	70.68500000000006	-7.479999999999961	32	fixation	74
1	25408	25520	1105.005	644.7149999999999	4.685016000000121	2.5130069999999054	-11.790000000000077	-3.724999999999966	112	fixation	74
1	25524	25588	1102.185	647.735	1.2527970000000404	1.0822979999999427	13.325000000000045	3.954999999999984	64	fixation	74
1	25600	25804	1141.63	653.95	6.33070200000031	3.0245040000001144	-3.5149999999999864	2.269999999999982	204	fixation	74
1	25836	25956	1099.045	727.495	2.8021139999999796	2.5278330000000606	16.279999999999973	-3.269999999999982	120	fixation	74
1	25968	26060	1095.4	728.67	1.6605120000001752	3.1727639999999795	18.31000000000006	-2.7450000000000045	92	fixation	74
1	26076	26152	1045.04	723.96	2.446289999999798	7.991213999999979	-13.300000000000068	6.005000000000052	76	fixation	74
1	26156	26304	1050.95	718.33	5.322534000000215	1.823598000000027	-16.090000000000032	-5.845000000000027	148	fixation	74
1	26308	26328	1047.97	719.02	2.194248000000027	2.9948519999999728	17.58000000000004	3.409999999999968	20	fixation	74
1	26340	26460	1033.0949999999998	681.28	3.810281999999737	3.39515400000003	-75.99500000000006	-9.389999999999986	120	fixation	74
1	26628	26668	831.5550000000001	587.13	2.3350950000000674	3.180176999999973	-73.185	-15.824999999999989	40	fixation	74
1	26684	26708	822.855	600.25	1.8161850000000337	5.14462200000004	75.18	-19.59499999999997	24	fixation	74
1	26728	26788	819.03	601.5	8.85112200000004	12.55762200000004	74.94	10.794999999999959	60	fixation	74
1	26812	26820	895.49	610.67	112.58864399999999	15.033563999999979	0.8700000000000045	-1.7749999999999773	8	fixation	74
1	26844	26972	1091.67	676.245	2.1201179999999256	3.3284370000000068	-2.1749999999999545	-3.615000000000009	128	fixation	74
1	26984	27120	1121.52	655.0999999999999	1.2157319999999054	4.55158199999999	99.27000000000004	6.490000000000009	136	fixation	74
1	27124	27240	1122.93	656.16	3.454457999999892	7.798475999999986	-97.65500000000003	-7.910000000000025	116	fixation	74
1	27260	27464	1105.48	705.33	3.232068000000094	2.0608139999999797	-2.2450000000000045	-5.224999999999966	204	fixation	74
1	27476	27652	1069.8200000000002	727.855	5.4263160000002895	4.655363999999979	2.9349999999999454	-2.4950000000000045	176	fixation	74
1	27844	28104	1169.82	711.1	3.3655019999999727	7.516781999999905	3.939999999999941	3.6000000000000227	260	fixation	74
1	28128	28336	1091.4450000000002	663.84	3.9140639999999793	2.4907680000000942	-3.8899999999999864	2.589999999999975	208	fixation	74
1	28348	28684	1125.7350000000001	665.355	12.172145999999884	4.825862999999993	-3.0750000000000455	-2.150000000000034	336	fixation	74
1	28700	28900	1056.52	703.595	2.1423570000000742	3.1134599999999493	2.715000000000032	-3.590000000000032	200	fixation	74
1	28924	29100	1049.85	748.81	1.497426000000155	8.999382000000073	-3.355000000000018	4.264999999999986	176	fixation	74
1	29116	29384	1105.8	737.81	11.208455999999918	1.541903999999946	-3	-2.855000000000018	268	fixation	74
1	29588	29600	1147.31	721.67	2.9948519999999728	0.9636899999999662	-2.2049999999999272	2.490000000000009	12	fixation	74
1	29788	29808	1141.73	748.15	0.7561259999999864	10.734024000000012	-2.0149999999999864	7.189999999999998	20	fixation	74
1	29816	29844	1137.71	703.39	1.3046879999998247	9.325553999999945	2.5049999999999955	7.84499999999997	28	fixation	74
1	29876	30280	909.25	774.93	3.3358499999999998	1.6901639999999796	-3.7549999999999955	-3.170000000000016	404	fixation	74
1	30304	30500	782.9	773.59	2.4907679999999255	1.9718580000000605	2.4899999999999523	1.670000000000016	196	fixation	74
1	30532	30780	1002.1500000000001	786.595	2.379573000000027	1.6160339999999629	4.230000000000018	1.75	248	fixation	74
1	30788	31124	961.485	776.74	2.4685290000000304	2.2683779999999594	2.384999999999991	3.569999999999993	336	fixation	74
1	31148	31320	988.22	706.96	1.571555999999919	2.357334000000047	3.204999999999984	3.0100000000000477	172	fixation	74
1	31352	31628	800.25	788.595	2.5871370000000065	17.44278899999998	-3.6850000000000023	-3.105000000000018	276	fixation	74
1	4	188	964.65	344.66999999999996	3.135699000000013	10.541286000000062	6.860000000000014	-10.605000000000018	184	fixation	76
1	200	252	781.16	282.21	5.367012000000006	10.304069999999983	7.550000000000011	7.5449999999999875	52	fixation	76
1	264	328	772.085	263.765	4.988949000000013	11.94975599999996	-18.754999999999995	-15.469999999999999	64	fixation	76
1	344	528	700.5799999999999	184.41500000000002	9.392271000000054	8.465646000000012	9.769999999999982	-10.719999999999999	184	fixation	76
1	536	556	631.31	190.16	7.057175999999986	1.8384240000000134	50.08499999999998	3.8900000000000006	20	fixation	76
1	560	668	611.64	176.95	9.325553999999945	6.983046000000011	-36.724999999999966	-11.670000000000002	108	fixation	76
1	688	1260	723.94	237.73	25.60450199999997	21.675612000000005	18.564999999999998	11.945000000000007	572	fixation	76
1	1268	1304	693.84	252.55	4.744319999999899	5.9897039999999455	-8.129999999999995	-5.2450000000000045	36	fixation	76
1	1320	1448	813.15	262.07000000000005	6.390006000000003	10.778501999999994	-9.865000000000009	-9.840000000000003	128	fixation	76
1	1588	1980	733.5250000000001	212.51999999999998	46.657421999999954	34.381493999999975	-20.845000000000027	-17.739999999999995	392	fixation	76
1	1996	2844	685.54	235.74	21.141875999999986	31.21614300000001	11.894999999999982	-12.319999999999993	848	fixation	76
1	2852	4372	778.525	247.79500000000002	40.311893999999995	12.461252999999958	-14.78000000000003	8.419999999999987	1520	fixation	76
1	4380	4608	883.59	243.64	7.012698000000027	10.659893999999996	-8.014999999999986	8.434999999999988	228	fixation	76
1	4776	6076	884.63	221.7	28.540049999999997	23.054430000000014	-11.379999999999995	-15.379999999999995	1300	fixation	76
1	6092	6248	745.57	234.98	3.528587999999993	3.0541560000000034	9.220000000000027	-3.114999999999995	156	fixation	76
1	6256	6372	672.96	235.82	6.983046000000053	8.376690000000009	11.660000000000025	4.944999999999993	116	fixation	76
1	7072	7084	674.15	421.91	0.1037819999999056	1.6605119999999223	337.075	210.955	12	fixation	76
1	7128	7404	727.19	245.39	5.7376620000000065	26.227193999999994	-11.425000000000011	8.594999999999999	276	fixation	76
1	7412	7712	666.72	261.71	8.48047200000004	14.781521999999955	13.240000000000009	-12.219999999999999	300	fixation	76
1	7724	7904	750.34	223.4	7.724346000000054	9.79998600000002	-11.160000000000025	11.450000000000003	180	fixation	76
1	7920	7976	711.71	199.115	3.402566999999939	2.601962999999993	65.04500000000002	10.344999999999999	56	fixation	76
1	7980	8080	683.8	183.8	8.02086600000012	3.261719999999983	-56.47500000000002	-6.170000000000002	100	fixation	76
1	8096	8156	686.62	203.77	4.210584000000047	4.996361999999964	52.089999999999975	-4.609999999999999	60	fixation	76
1	8160	8192	689.355	203.885	5.737661999999922	6.041595000000004	-55.94	6.864999999999995	32	fixation	76
1	8344	8356	742.22	138.81	10.70437200000004	2.194247999999985	-8.394999999999982	-21.900000000000006	12	fixation	76
1	8368	8488	760.1099999999999	239.18	6.0712470000000405	7.954148999999992	8.180000000000007	-9.184999999999988	120	fixation	76
1	8496	8784	673.615	274.485	11.845974000000012	31.475597999999984	-7.735000000000014	11.235	288	fixation	76
1	8796	9000	734.53	198.01	5.559749999999999	8.865948000000026	-9.600000000000023	-9.684999999999988	204	fixation	76
1	9016	9248	657.605	225.485	3.8102819999999897	14.447936999999985	7.875	-12.024999999999991	232	fixation	76
1	9256	9480	753.435	226.155	5.730249000000013	6.686526000000007	-11.754999999999995	-12.655000000000001	224	fixation	76
1	9508	9640	950.42	244.62	9.014207999999892	5.708009999999991	-6.4599999999999795	8.280000000000015	132	fixation	76
1	9668	10068	856.725	225.865	11.275173000000027	10.215114000000021	19.189999999999998	-8.015	400	fixation	76
1	10088	10276	1039.15	225.04	9.874115999999784	7.5909120000000065	9.424999999999955	20.805000000000007	188	fixation	76
1	10280	10308	1040.12	214.81	6.1527900000001345	11.549453999999988	-10.985000000000014	-12.53500000000001	28	fixation	76
1	10324	10436	999.11	201.735	8.295146999999956	4.499690999999974	14.685000000000002	8.064999999999998	112	fixation	76
1	10440	10728	1011.77	202.69	8.309973000000026	8.1543	-12.714999999999975	-18.375	288	fixation	76
1	10740	11352	1089.58	214.82	15.760037999999824	15.908297999999984	-10.340000000000032	-10.89	612	fixation	76
1	11368	11392	1102.325	214.735	3.9437159999999527	6.26398499999997	-2.659999999999968	-4.035000000000011	24	fixation	76
1	11428	11512	919.75	185.28	4.699841999999939	13.417530000000015	8.365000000000009	8.055000000000007	84	fixation	76
1	11536	11548	814.66	171.77	7.1757839999998785	3.439632000000032	9.170000000000016	5.480000000000004	12	fixation	76
1	11556	11648	837.27	195.18	12.824489999999965	8.109821999999998	75.58500000000004	4.515000000000001	92	fixation	76
1	11652	12040	792.41	169.93	12.453839999999966	16.338251999999972	-76.84000000000003	10.235	388	fixation	76
1	12044	12088	844.24	171.74	10.155810000000033	2.8317659999999947	-78.77499999999998	-4.609999999999999	44	fixation	76
1	12104	12672	883.115	173.64	38.97014099999995	17.724483000000017	-11.949999999999989	-17.935000000000002	568	fixation	76
1	12824	12868	785.88	178.56	2.7428100000000337	33.93671400000002	11.704999999999984	-16.375	44	fixation	76
1	12872	12960	797.3900000000001	244.91000000000003	15.960189000000064	5.767314000000001	-13.159999999999968	6.200000000000003	88	fixation	76
1	12984	13008	826.53	226.26999999999998	5.8710959999999695	7.235087999999993	67.56	8.719999999999999	24	fixation	76
1	13012	13032	831.52	205.16	1.1267759999999865	9.444162000000006	-68.555	26.185000000000002	20	fixation	76
1	13036	13052	829.5999999999999	188.055	0.6152789999999461	1.5270780000000017	-64.84999999999997	-22.795	16	fixation	76
1	13068	13092	817.935	190.15	4.729493999999996	1.408470000000004	3.4399999999999977	-1.6599999999999966	24	fixation	76
1	13108	13404	827.095	225.265	17.183333999999963	14.877891000000016	20.795000000000016	-17.724999999999994	296	fixation	76
1	13412	13772	905.145	184.39499999999998	12.060950999999985	18.70299899999999	-12.585000000000036	25.264999999999993	360	fixation	76
1	13792	13816	886.565	88.34	2.031161999999838	3.350675999999997	-1.5049999999999955	-25.565000000000005	24	fixation	76
1	13836	13988	886.31	139.97	9.673965000000134	14.825999999999999	7.314999999999998	17.599999999999994	152	fixation	76
1	14004	14172	948.01	237.325	15.589538999999979	17.568810000000013	-6.404999999999973	-19.019999999999996	168	fixation	76
1	14192	14472	841.125	166.67000000000002	7.220262000000006	8.95490400000003	-15.839999999999975	8.099999999999994	280	fixation	76
1	14476	14564	875.51	160.185	2.4092249999999997	3.0096780000000014	13.92999999999995	5.969999999999999	88	fixation	76
1	14576	14736	917.215	177.045	6.642048000000027	10.548699000000013	-8.185000000000002	-12.194999999999993	160	fixation	76
1	14896	15120	882	279	9.28107600000007	39.259247999999985	-9.024999999999977	-14.370000000000005	224	fixation	76
1	15152	15176	906.525	237.45	2.379573000000027	1.4455349999999916	-54.065	3.780000000000001	24	fixation	76
1	15180	15216	913.1	215.96	5.367012000000006	17.316767999999968	-54.495000000000005	5.839999999999989	36	fixation	76
1	15252	15452	894.89	209.98000000000002	10.49680800000006	49.830186	11.464999999999975	-7.780000000000001	200	fixation	76
1	15472	15948	987.07	234.13	19.273799999999998	18.962453999999987	-13.779999999999973	-23.224999999999994	476	fixation	76
1	15964	16072	916.35	221.65	8.020865999999952	13.86230999999999	-9.379999999999995	-10.069999999999993	108	fixation	76
1	16076	16116	922.165	231.55	6.768068999999912	6.864437999999993	14.519999999999982	8.449999999999989	40	fixation	76
1	16132	16348	1043.01	241.63	6.5753309999999185	9.599834999999992	-10.519999999999982	9.454999999999998	216	fixation	76
1	16356	16568	1095.56	230.52	10.897109999999865	7.175784000000005	11.669999999999959	8.510000000000005	212	fixation	76
1	16584	16692	1156.42	192.67	5.44114199999977	9.562769999999983	-6.194999999999936	7.234999999999999	108	fixation	76
1	16724	16784	816.59	162.21	8.925251999999972	5.61905400000003	20.79000000000002	-3.8400000000000034	60	fixation	76
1	16808	16904	820.99	177.825	7.798475999999986	10.074267000000024	7.439999999999998	-9.045000000000002	96	fixation	76
1	16932	17020	740.5450000000001	213.36	6.360354000000115	4.714667999999989	52.014999999999986	9.695000000000007	88	fixation	76
1	17024	17944	798.13	239.79500000000002	23.261993999999994	34.811448000000006	-55.315	-16.750000000000014	920	fixation	76
1	17952	18604	757.83	235.96	6.13796399999998	16.219643999999995	14.46999999999997	-20.695000000000007	652	fixation	76
1	18608	18956	781.49	230.68	31.609031999999903	18.69558600000002	78.32	17.919999999999987	348	fixation	76
1	18972	19260	741.825	223.18	17.138856000000086	32.37257100000001	-68.714999999999975	-18.879999999999995	288	fixation	76
1	19268	19576	766	142.66	10.74885	20.385749999999998	9.984999999999957	-16.994999999999997	308	fixation	76
1	19588	19676	652.7349999999999	152.685	4.514516999999855	3.8325210000000114	11.545000000000016	11.02000000000001	88	fixation	76
1	19864	19876	717.91	227.11	2.0163360000000203	1.7494679999999678	-14.54000000000002	4.435000000000002	12	fixation	76
1	19908	20016	700.45	344.13	14.440524000000012	20.593313999999978	-18.25	19.53	108	fixation	76
1	20028	20044	717.13	351.685	0.8673209999999696	25.95291299999999	5.5	-14.870000000000005	16	fixation	76
1	20096	20216	828.225	208.86	9.666551999999973	9.036446999999976	-10.079999999999984	12.909999999999997	120	fixation	76
1	20284	20296	753.62	459.82	1.052646000000054	6.46413600000002	-18.039999999999964	28.644999999999982	12	fixation	76
1	20312	20328	717.8699999999999	513.94	1.6086209999999697	0.7413000000000842	1.8550000000000182	3.05499999999995	16	fixation	76
1	20368	20380	736.98	500.33	4.166106000000087	2.6983319999999895	15.175000000000011	-31.22999999999999	12	fixation	76
1	20424	20588	708.51	378.46	9.281075999999986	27.635663999999977	-10.099999999999966	8.560000000000002	164	fixation	76
1	20600	20780	768.48	380.37	12.943098000000026	18.947628000000044	-5.5849999999999795	-8.16500000000002	180	fixation	76
1	20788	20852	843.87	409.265	21.571830000000016	7.635390000000008	16.454999999999984	7.530000000000001	64	fixation	76
1	20856	20908	861.85	394.56	16.51616399999998	13.580616000000036	-20.034999999999968	9.945000000000022	52	fixation	76
1	20932	20944	954.28	327.56	1.1860799999999325	1.1564280000000438	-5.914999999999964	17.534999999999997	12	fixation	76
1	20948	21120	974.1	407.9	4.1364539999999455	14.544306000000002	8.935000000000002	-21.275000000000006	172	fixation	76
1	21152	21500	759.18	391.82	24.90767999999993	10.793327999999958	12.160000000000025	18.44999999999999	348	fixation	76
1	21732	22400	931.66	388.5	17.109203999999945	21.15670199999997	-11.369999999999948	-21.639999999999986	668	fixation	76
1	22408	22824	990.02	400.89	13.165487999999993	18.139610999999977	20.440000000000055	15.515000000000015	416	fixation	76
1	22828	22848	1025.85	370.06	4.225409999999865	10.259592000000023	-22.93500000000006	9.879999999999995	20	fixation	76
1	22868	22908	1024.155	360.44500000000005	2.7057449999998986	1.7198159999999527	-7.785000000000025	10.074999999999989	40	fixation	76
1	22920	22976	1008.6949999999999	301.235	7.709519999999983	13.098770999999969	9.829999999999984	-18.649999999999977	56	fixation	76
1	23048	23080	1014.9449999999999	324.71500000000003	3.7954560000000033	4.432974000000056	-34.335000000000036	45.594999999999985	32	fixation	76
1	23308	23324	1073.44	262.5	5.315121000000054	4.773971999999998	-8.605000000000018	5.829999999999998	16	fixation	76
1	23332	23424	1071.86	330.98	16.723728000000296	11.38636800000001	-9.294999999999959	-13.600000000000023	92	fixation	76
1	23440	23456	981.1099999999999	360.62	12.957924000000013	10.941587999999992	9.675000000000011	-32.015000000000015	16	fixation	76
1	23476	23760	982.04	397.2	9.488639999999966	20.519184000000045	-10.169999999999959	26.625	284	fixation	76
1	23776	24000	993.7850000000001	408.70000000000005	19.26638699999992	14.551718999999954	-8.014999999999986	20.22	224	fixation	76
1	24008	24140	1018.13	364.81	4.521929999999933	20.993616000000035	-8.625	13.295000000000016	132	fixation	76
1	24152	24412	1093.82	378.09	8.243256000000256	13.66957200000004	-7.399999999999977	15.85499999999999	260	fixation	76
1	24444	24592	801.82	390.58	5.144621999999871	20.889834000000047	-9.865000000000009	21.47	148	fixation	76
1	24624	24680	1059.825	349.345	5.196512999999993	6.5160270000000144	-16.89500000000004	4.75	56	fixation	76
1	24688	24760	1063.805	359.035	4.336605000000101	12.231450000000041	-2.990000000000009	14.640000000000015	72	fixation	76
1	24804	24832	853.86	388.53	24.714941999999937	10.793328000000043	10.515000000000043	-15.025000000000006	28	fixation	76
1	24840	25020	811.38	398.49	10.052027999999959	25.293156000000003	-9.829999999999984	23.825000000000017	180	fixation	76
1	25060	25472	1127.35	373.14	12.09801600000012	22.995125999999985	9.050000000000068	13.88500000000002	412	fixation	76
1	25508	25624	969.3	96.91	3.2913720000000404	10.68954599999999	9.884999999999991	10.885000000000005	116	fixation	76
1	25640	25720	817.3299999999999	143.56	14.055047999999942	23.269406999999998	-8.050000000000011	8.709999999999994	80	fixation	76
1	25728	25864	818.245	155.51	4.255062000000007	14.53689300000001	14.004999999999995	-13.879999999999995	136	fixation	76
1	25872	26008	751.735	140.27499999999998	5.90816100000002	19.725993	-9.644999999999982	-12.094999999999992	136	fixation	76
1	26184	26372	825.63	388.21	5.604227999999959	28.317659999999947	-12.884999999999991	12.920000000000016	188	fixation	76
1	26392	26580	751.15	446.62	12.18697200000004	20.26714200000002	13.389999999999986	8.795000000000016	188	fixation	76
1	26588	27052	773.9749999999999	480.42	19.355342999999923	21.290136000000018	11.75	26.605000000000018	464	fixation	76
1	27076	27296	803.04	405.21	7.472304000000114	13.195139999999965	-9.939999999999998	-21.984999999999985	220	fixation	76
1	27320	27376	973.995	371.35	4.974123000000026	15.396801000000028	-8.264999999999986	9.870000000000005	56	fixation	76
1	27384	27524	974.21	388.86	4.314366000000121	14.900130000000017	-8.814999999999998	-24.605000000000018	140	fixation	76
1	27536	27744	1039.11	419.06	19.76305800000006	9.614660999999977	-8.25	20.47999999999999	208	fixation	76
1	27764	27856	1118.18	418.62	13.224792000000107	26.078934000000046	-6.134999999999991	-11.77000000000001	92	fixation	76
1	27872	27912	1126.6599999999999	427.83	3.7509779999996224	20.689682999999974	-4.114999999999895	16.544999999999987	40	fixation	76
1	27916	27980	1126.475	441.53999999999996	5.819204999999764	22.91358300000006	14.084999999999923	-29.514999999999986	64	fixation	76
1	28016	28228	790.06	485.54	8.287733999999878	7.2499140000000635	-7.720000000000027	15.705000000000013	212	fixation	76
1	28236	29052	744.05	476.16999999999996	18.15443699999992	17.95428599999998	10.985000000000014	-42.495000000000005	816	fixation	76
1	29072	29104	958.2950000000001	477.245	8.584253999999861	9.673965000000008	-9.035000000000025	-16.580000000000013	32	fixation	76
1	29120	29288	976.79	452.69	6.916328999999946	11.171390999999995	7.875	25.299999999999983	168	fixation	76
1	29300	29448	1037.93	394.54	9.488640000000135	6.25657200000004	-8.274999999999977	15.534999999999997	148	fixation	76
1	29476	29540	813.3499999999999	415.925	9.866702999999875	9.859290000000009	7	-15.469999999999999	64	fixation	76
1	29576	29836	1256.75	449.97	15.47834400000008	13.491659999999948	-9.769999999999982	13.630000000000024	260	fixation	76
1	29844	29972	1206.76	421.98	31.253208000000058	8.361864000000022	10.75	23.849999999999994	128	fixation	76
1	29980	30124	1164.29	449.31	18.821606999999904	20.385749999999998	-10.710000000000036	-12.350000000000023	144	fixation	76
1	30152	30288	1360.885	522.255	4.929645000000067	13.395291000000036	-7.884999999999991	10.974999999999994	136	fixation	76
1	30324	30336	1014.76	400.12	8.435993999999912	3.780630000000017	9.46999999999997	6.2549999999999955	12	fixation	76
1	30344	30616	1012.4649999999999	444.02	9.733268999999996	19.118127000000054	8.484999999999957	26.409999999999997	272	fixation	76
1	30644	30684	1056.245	451.995	18.087719999999898	12.85414199999998	-17.91999999999996	-27.215000000000003	40	fixation	76
1	30688	30740	1075.15	437.4	8.302559999999865	10.867457999999976	8.745000000000005	24.42500000000001	52	fixation	76
1	30744	30768	1084.3000000000002	449.99	5.441142000000276	5.4930329999999765	-15.125	7.734999999999985	24	fixation	76
1	30796	30840	1080.8	464.04	8.006040000000134	6.864437999999993	-9.030000000000086	12.085000000000008	44	fixation	76
1	30856	31084	984.26	415.45	11.549453999999946	23.45473199999999	10.569999999999993	17.745000000000005	228	fixation	76
1	31092	31200	1051.09	416.53	18.08771999999973	16.44203399999996	-14.539999999999964	-15.77000000000001	108	fixation	76
1	31208	31228	1041.36	401.18	5.1297959999997165	8.99938199999999	8.705000000000041	-7.090000000000003	20	fixation	76
1	31268	31476	968.08	405.495	6.782894999999983	19.199670000000026	-7.465000000000032	-16.080000000000013	208	fixation	76
1	31496	31712	816.7	423.775	4.581233999999963	14.89271699999998	9.375	-14.329999999999984	216	fixation	76
1	31720	31868	752.56	429.01	3.6620219999998715	12.364883999999963	9.339999999999975	13.984999999999985	148	fixation	76
1	31880	32080	813.03	400.48	3.120873000000111	26.004803999999986	-8.409999999999968	-13.254999999999995	200	fixation	76
1	32304	32376	1148.29	428.515	7.9393230000000266	18.569565000000008	7.360000000000014	21.330000000000013	72	fixation	76
1	32380	32460	1141.3000000000002	425.145	17.42055	12.587274000000056	-9.834999999999923	-23.784999999999997	80	fixation	76
1	32472	32512	1153.54	388.64	3.839934000000047	12.72812100000001	-4.510000000000105	-18.064999999999998	40	fixation	76
1	32564	32792	1018.85	419.57	4.121627999999959	22.579998000000025	-8.484999999999957	20.514999999999986	228	fixation	76
1	32984	33024	778.8299999999999	492.83500000000004	1.5493170000000236	8.576841000000037	21.32499999999999	-19.11500000000001	40	fixation	76
1	33028	33060	778.49	504.8	1.74946800000001	12.009059999999991	-14.449999999999989	9.414999999999992	32	fixation	76
1	33072	33096	755.84	518.905	34.514927999999955	27.909945000000025	-24.394999999999982	15.940000000000026	24	fixation	76
1	33120	33176	744.3199999999999	498.15999999999997	14.114352000000057	9.444162000000006	14.675000000000011	14.449999999999989	56	fixation	76
1	33184	33248	682.825	495.525	5.834031000000003	9.918593999999995	5.675000000000011	-14.875	64	fixation	76
1	33256	33328	698.12	471.32500000000005	4.929644999999983	22.505867999999925	-9.365000000000009	38.099999999999994	72	fixation	76
1	33332	33360	708.26	448.64	8.658384000000046	7.160957999999976	-3.579999999999984	31.03	28	fixation	76
1	33368	33412	714.49	469.21	6.87926399999998	9.592421999999956	-7.714999999999975	15.865000000000009	44	fixation	76
1	33420	33480	754.02	459.73	8.406341999999938	24.09225	9.34499999999997	14.619999999999976	60	fixation	76
1	33488	33684	779.08	447.72	15.982427999999958	8.806643999999997	12.064999999999998	19.004999999999995	196	fixation	76
